movie_title,genres,tomatometer_rating,tomatometer_count,audience_rating,audience_count,tomatometer_fresh_critics_count,tomatometer_rotten_critics_count
Kingdom of Heaven,"Action & Adventure, Classics, Drama",39.0,190.0,72.0,365473.0,74,116
Kingdom of Us,Documentary,100.0,8.0,82.0,118.0,8,0
Kings,"Drama, Mystery & Suspense",13.0,38.0,35.0,147.0,5,33
Kings of Pastry,"Documentary, Special Interest",86.0,35.0,69.0,1286.0,30,5
Kings of the Evening,Drama,73.0,11.0,57.0,227.0,8,3
King's Ransom,Comedy,2.0,50.0,32.0,6270.0,1,49
Kings Row,"Classics, Drama, Mystery & Suspense, Romance",100.0,16.0,76.0,1081.0,16,0
Kingsglaive: Final Fantasy XV,"Action & Adventure, Animation, Art House & International, Drama",12.0,17.0,68.0,3066.0,2,15
Kingsman: The Golden Circle,"Action & Adventure, Comedy",51.0,304.0,64.0,45626.0,156,148
Kingsman: The Secret Service,Mystery & Suspense,74.0,258.0,84.0,125533.0,192,66
Kink,"Documentary, Special Interest",88.0,8.0,52.0,507.0,7,1
Kinky Boots,"Comedy, Drama",56.0,110.0,74.0,72798.0,62,48
Kinsey,Drama,90.0,196.0,75.0,34233.0,176,20
Kirk Cameron's Saving Christmas,Kids & Family,0.0,16.0,30.0,22134.0,0,16
Winter Sleep,Drama,87.0,83.0,83.0,5743.0,72,11
Kiss Me Kate,"Classics, Comedy, Musical & Performing Arts",91.0,11.0,67.0,9.0,10,1
Kiss the Bride,"Comedy, Drama",33.0,6.0,41.0,2235.0,2,4
"Kiss Kiss, Bang Bang","Comedy, Drama, Romance",86.0,182.0,87.0,203445.0,156,26
Kiss Me Again,"Comedy, Drama",0.0,7.0,44.0,392.0,0,7
"Kiss Me, Stupid","Classics, Comedy, Romance",73.0,26.0,66.0,3057.0,19,7
Kiss Of The Damned,"Drama, Horror",60.0,35.0,38.0,2747.0,21,14
Kiss of the Dragon,"Action & Adventure, Drama, Mystery & Suspense",52.0,108.0,68.0,66294.0,56,52
Kiss of the Spider Woman,"Art House & International, Drama",87.0,30.0,81.0,7183.0,26,4
Kiss of the Vampire,"Classics, Drama, Horror",88.0,8.0,62.0,1170.0,7,1
Kiss the Bride,"Comedy, Romance, Gay & Lesbian",38.0,8.0,45.0,625.0,3,5
Kiss The Girls,"Drama, Mystery & Suspense",31.0,32.0,62.0,60722.0,10,22
Kiss the Water,"Documentary, Special Interest",87.0,15.0,53.0,151.0,13,2
Kisses and Caroms,Comedy,40.0,5.0,22.0,987.0,2,3
Kissing Jessica Stein,"Comedy, Romance",83.0,120.0,65.0,16554.0,100,20
Kit Kittredge: An American Girl,"Comedy, Drama, Kids & Family",80.0,105.0,69.0,52524.0,84,21
Soul Kitchen,Comedy,73.0,60.0,74.0,5394.0,44,16
Kitchen Stories,"Art House & International, Comedy, Drama",91.0,74.0,86.0,5036.0,67,7
Kite,Action & Adventure,0.0,15.0,18.0,2058.0,0,15
The Kite Runner,Drama,65.0,176.0,84.0,239974.0,115,61
Kites,"Action & Adventure, Drama, Mystery & Suspense, Romance",72.0,29.0,53.0,14821.0,21,8
Kitty Foyle,"Classics, Drama, Romance",80.0,10.0,72.0,937.0,8,2
The Klansman,"Classics, Drama, Mystery & Suspense",22.0,9.0,26.0,640.0,2,7
Klaus,"Animation, Comedy, Kids & Family, Science Fiction & Fantasy",94.0,67.0,97.0,2040.0,63,4
Klitschko,"Documentary, Sports & Fitness",84.0,19.0,84.0,664.0,16,3
The Trap (Klopka),"Art House & International, Comedy, Drama, Mystery & Suspense",60.0,5.0,87.0,1348.0,3,2
Klovn: The Movie (Klown),Comedy,73.0,52.0,68.0,2338.0,38,14
Klown Forever (Klovn Forever),"Art House & International, Comedy, Drama",59.0,17.0,47.0,110.0,10,7
Klute,"Classics, Drama, Mystery & Suspense, Romance",93.0,41.0,80.0,6689.0,38,3
Knife in the Water,"Art House & International, Drama",100.0,33.0,85.0,7812.0,33,0
Knife Fight,"Comedy, Drama",28.0,18.0,26.0,282.0,5,13
Knight & Day,"Action & Adventure, Comedy",52.0,230.0,49.0,198755.0,120,110
Knight of Cups,"Drama, Romance",47.0,179.0,37.0,6336.0,85,95
Knightriders,"Action & Adventure, Drama",77.0,13.0,61.0,3348.0,10,3
Knights of Badassdom,"Action & Adventure, Comedy, Horror, Science Fiction & Fantasy",63.0,16.0,37.0,4370.0,10,6
Knights of the Round Table,"Action & Adventure, Classics, Drama",67.0,6.0,43.0,2898.0,4,2
A Knight's Tale,"Action & Adventure, Drama, Romance",59.0,150.0,79.0,378658.0,88,62
Knives and Skin,Drama,68.0,73.0,34.0,38.0,50,23
Knives Out,"Drama, Mystery & Suspense",97.0,454.0,92.0,33834.0,441,14
Knock Down the House,Documentary,99.0,103.0,20.0,2905.0,102,1
Knock Knock,"Drama, Horror, Mystery & Suspense",37.0,71.0,20.0,8558.0,26,45
Knock Off,"Action & Adventure, Art House & International",8.0,40.0,25.0,10466.0,3,37
Knockaround Guys,"Action & Adventure, Comedy, Drama",21.0,101.0,51.0,39577.0,21,80
Knocked Up,"Comedy, Romance",90.0,252.0,83.0,2084929.0,226,26
Know How,"Drama, Musical & Performing Arts",50.0,6.0,67.0,70.0,3,3
Knowing,"Drama, Mystery & Suspense, Science Fiction & Fantasy",33.0,183.0,42.0,431688.0,61,122
Knuckle,"Art House & International, Documentary, Drama",93.0,43.0,67.0,2780.0,40,3
Knuckleball!,"Documentary, Sports & Fitness",94.0,17.0,84.0,759.0,16,1
Knucklehead,"Comedy, Drama",10.0,10.0,35.0,4657.0,1,9
Knute Rockne---All American,"Classics, Drama",88.0,8.0,61.0,1191.0,7,1
Koch,"Documentary, Special Interest",90.0,39.0,76.0,395.0,35,4
Kodachrome,Drama,70.0,50.0,69.0,601.0,35,15
Koi... Mil Gaya (I Found Someone),"Art House & International, Drama, Science Fiction & Fantasy",75.0,8.0,76.0,7192.0,6,2
Kolobos,Horror,60.0,5.0,62.0,1372.0,3,2
Kolya,"Art House & International, Comedy, Drama",96.0,24.0,92.0,6708.0,23,1
Kon Tiki,Drama,81.0,80.0,77.0,13168.0,65,15
Kong: Skull Island,"Action & Adventure, Mystery & Suspense, Science Fiction & Fantasy",75.0,384.0,69.0,54314.0,288,96
Control (Kontroll),"Action & Adventure, Art House & International, Drama, Mystery & Suspense",82.0,66.0,89.0,8080.0,54,12
Korengal,"Documentary, Special Interest",86.0,37.0,64.0,638.0,32,5
Korkoro,"Art House & International, Drama",75.0,8.0,68.0,579.0,6,2
Koyaanisqatsi - Life Out of Balance,"Documentary, Special Interest",90.0,21.0,91.0,15130.0,19,2
K-PAX,"Comedy, Drama, Mystery & Suspense, Science Fiction & Fantasy",42.0,142.0,75.0,79449.0,60,82
Kramer vs. Kramer,Drama,88.0,52.0,89.0,43464.0,46,6
Krampus,Horror,66.0,128.0,51.0,26612.0,85,43
The Krays,"Action & Adventure, Drama",81.0,16.0,80.0,7739.0,13,3
The Kreutzer Sonata,"Drama, Mystery & Suspense",56.0,18.0,44.0,91.0,10,8
Die Nibelungen: Kriemhilds Rache (Kriemhild's Revenge),"Drama, Science Fiction & Fantasy",83.0,6.0,85.0,1411.0,5,1
Krippendorf's Tribe,"Comedy, Kids & Family",16.0,38.0,24.0,7012.0,6,32
Kris (Crisis),"Art House & International, Drama",40.0,5.0,40.0,789.0,2,3
Kronk's New Groove,"Animation, Kids & Family",0.0,6.0,43.0,45620.0,0,6
Krrish,"Action & Adventure, Art House & International, Drama",88.0,8.0,72.0,9332.0,7,1
Krrish 3,"Action & Adventure, Art House & International, Science Fiction & Fantasy, Romance",71.0,14.0,52.0,2044.0,10,4
Krull,"Action & Adventure, Science Fiction & Fantasy",32.0,22.0,51.0,29909.0,7,15
Krush Groove,"Drama, Musical & Performing Arts",43.0,7.0,81.0,4711.0,3,4
Krystal,"Comedy, Drama",14.0,22.0,44.0,136.0,3,19
Kubo and the Two Strings,"Action & Adventure, Animation, Science Fiction & Fantasy",97.0,219.0,86.0,35488.0,212,7
Kuffs,"Action & Adventure, Comedy",28.0,18.0,48.0,10345.0,5,13
Kull the Conqueror,"Action & Adventure, Science Fiction & Fantasy",25.0,20.0,24.0,9569.0,5,15
Kumaré,"Documentary, Drama, Special Interest",60.0,25.0,82.0,2483.0,15,10
"Kumiko, the Treasure Hunter",Drama,88.0,133.0,62.0,8681.0,117,16
Kundo: Age of the Rampant,Action & Adventure,82.0,11.0,68.0,525.0,9,2
Kung Fu Hustle,"Action & Adventure, Art House & International, Comedy, Drama, Romance",90.0,188.0,89.0,228026.0,170,18
Kung Fu Killer,"Action & Adventure, Art House & International, Mystery & Suspense",75.0,24.0,57.0,1256.0,18,6
Kung Fu Panda,"Action & Adventure, Animation, Kids & Family",87.0,188.0,83.0,585319.0,164,24
Kung Fu Panda 3,Animation,87.0,177.0,78.0,99923.0,154,23
Kung Fu Panda 2,"Action & Adventure, Animation, Comedy, Kids & Family",81.0,181.0,74.0,145411.0,146,35
Kung-Fu Yoga,"Action & Adventure, Comedy",67.0,0.0,24.0,17.0,11,12
Kung Pow! Enter the Fist,"Action & Adventure, Comedy",13.0,55.0,69.0,79095.0,7,48
Kurt & Courtney,"Documentary, Musical & Performing Arts, Special Interest",62.0,55.0,44.0,6463.0,34,21
Kurt Cobain: About a Son,"Documentary, Musical & Performing Arts",74.0,42.0,78.0,3325.0,31,11
Kurt Cobain: Montage Of Heck,Documentary,97.0,94.0,81.0,9245.0,91,3
Kaidan (Kwaidan) (Ghost Stories),"Art House & International, Drama, Horror, Science Fiction & Fantasy, Special Interest, Romance",90.0,29.0,90.0,5673.0,26,3
Kwik Stop,"Comedy, Drama, Romance",100.0,5.0,60.0,293.0,5,0
Kyun...! Ho Gaya Na,"Art House & International, Comedy, Drama",80.0,5.0,51.0,2354.0,4,1
The Confession,"Art House & International, Drama, Mystery & Suspense",100.0,6.0,85.0,387.0,6,0
L'Iceberg,"Art House & International, Comedy",69.0,32.0,66.0,884.0,22,10
The Double Hour,"Art House & International, Drama, Mystery & Suspense",82.0,67.0,68.0,2221.0,55,12
La Bamba,"Drama, Musical & Performing Arts",91.0,43.0,78.0,52251.0,39,4
La belle endormie (The Sleeping Beauty),"Art House & International, Drama",74.0,27.0,63.0,0.0,20,7
La Belle Noiseuse,"Art House & International, Drama",100.0,29.0,83.0,3828.0,29,0
La Bête Humaine (Judas Was a Woman)(The Human Beast),"Art House & International, Drama",93.0,15.0,82.0,1947.0,14,1
La Cage aux Folles,"Art House & International, Comedy",95.0,21.0,85.0,6403.0,20,1
La Cage aux Folles II,"Art House & International, Comedy",60.0,5.0,54.0,1391.0,3,2
La Cara Oculta,"Art House & International, Mystery & Suspense",80.0,5.0,72.0,983.0,4,1
The Blue Room (La chambre bleue),"Drama, Mystery & Suspense",90.0,78.0,51.0,1565.0,70,8
La Chèvre (The Goat) (Knock on Wood),"Action & Adventure, Art House & International, Comedy",50.0,6.0,83.0,2431.0,3,3
La Chinoise,"Art House & International, Comedy, Drama",95.0,19.0,73.0,880.0,18,1
La Cienaga,"Art House & International, Comedy, Drama",88.0,43.0,80.0,1475.0,38,5
L.A. Confidential,"Drama, Mystery & Suspense",99.0,114.0,94.0,150735.0,113,1
The Lady in the Car with Glasses and a Gun (La dame dans l'auto avec un fusil et des lunettes),"Art House & International, Mystery & Suspense",80.0,5.0,47.0,424.0,4,1
La délicatesse (Delicacy),"Art House & International, Comedy, Drama, Romance",62.0,71.0,57.0,2210.0,44,27
La fée (The Fairy),"Art House & International, Comedy, Drama",90.0,40.0,56.0,2590.0,36,4
La Femme Nikita (Nikita),"Action & Adventure, Art House & International, Drama, Mystery & Suspense, Romance",88.0,43.0,84.0,56024.0,38,5
La France,Drama,94.0,16.0,47.0,326.0,15,1
La Grande illusion (Grand Illusion),"Art House & International, Classics, Drama",97.0,66.0,92.0,11680.0,64,2
La Haine,"Art House & International, Drama",100.0,29.0,95.0,40811.0,29,0
La La Land,"Comedy, Drama, Musical & Performing Arts",91.0,458.0,81.0,71314.0,415,43
The Legend of the Chupacabras (La Leyenda del Chupacabras),"Action & Adventure, Animation, Horror, Kids & Family",25.0,8.0,25.0,31.0,2,6
La Maison De La Radio,"Documentary, Special Interest",62.0,21.0,33.0,145.0,13,8
La mujer de mi hermano,"Art House & International, Drama, Special Interest",20.0,40.0,59.0,22418.0,8,32
La nouvelle guerre des boutons (War of the Buttons),"Action & Adventure, Art House & International",25.0,24.0,42.0,2117.0,6,18
La Petite Lili,"Art House & International, Drama, Romance",66.0,32.0,48.0,913.0,21,11
La princesse de Montpensier (The Princess of Montpensier),"Action & Adventure, Art House & International, Drama",85.0,66.0,54.0,6646.0,56,10
La Promesse (The Promise),"Art House & International, Drama",95.0,21.0,91.0,2577.0,20,1
La religieuse (The Nun),Drama,64.0,14.0,59.0,155.0,9,5
La Sapienza,Drama,88.0,24.0,50.0,193.0,21,3
La Scorta,"Art House & International, Drama, Mystery & Suspense",57.0,7.0,43.0,101.0,4,3
La Sierra,"Art House & International, Documentary, Drama, Special Interest",100.0,6.0,92.0,589.0,6,0
L.A. Slasher,"Comedy, Science Fiction & Fantasy",0.0,6.0,31.0,198.0,0,6
L.A. Story,Comedy,94.0,35.0,75.0,18346.0,33,2
La Terra trema,"Art House & International, Drama",90.0,10.0,87.0,897.0,9,1
La tête en friche (My Afternoons with Margueritte),"Art House & International, Comedy, Drama",85.0,61.0,79.0,5464.0,52,9
La Vie en Rose (La Mome),"Art House & International, Drama",74.0,152.0,84.0,130734.0,113,39
Labor Day,"Drama, Romance",35.0,200.0,54.0,20585.0,69,131
Labyrinth,"Action & Adventure, Cult Movies, Kids & Family, Science Fiction & Fantasy",72.0,46.0,86.0,373332.0,33,13
Ladder 49,"Action & Adventure, Drama",41.0,164.0,81.0,343193.0,67,97
Ladies and Gentlemen: The Fabulous Stains,"Art House & International, Comedy, Drama, Musical & Performing Arts",64.0,11.0,65.0,1622.0,7,4
Ladies in Black,"Art House & International, Comedy, Drama",88.0,33.0,72.0,247.0,29,4
Ladies in Lavender,"Comedy, Drama",64.0,91.0,66.0,8068.0,58,33
Ladrón que Roba a Ladrón,"Action & Adventure, Drama",66.0,29.0,73.0,3600.0,19,10
Lady and the Tramp,"Animation, Drama, Kids & Family",93.0,41.0,80.0,861244.0,38,3
Lady and the Tramp II: Scamp's Adventure,"Animation, Kids & Family",45.0,11.0,50.0,20830.0,5,6
Lady Bird,"Comedy, Drama",99.0,391.0,79.0,22610.0,388,4
The Lady Eve,"Classics, Comedy, Romance",100.0,47.0,87.0,7552.0,47,0
Lady in a Cage,"Classics, Drama, Mystery & Suspense",20.0,5.0,65.0,1354.0,1,4
Lady in the Lake,"Classics, Drama, Mystery & Suspense",60.0,10.0,51.0,1279.0,6,4
Lady in the Water,"Drama, Mystery & Suspense, Science Fiction & Fantasy",25.0,213.0,49.0,419598.0,54,159
Lady in White,"Horror, Mystery & Suspense",69.0,16.0,69.0,5751.0,11,5
Lady J (Mademoiselle de Joncquières),Drama,83.0,12.0,68.0,70.0,10,2
Lady Jane,Drama,56.0,9.0,76.0,6109.0,5,4
Lady L,Comedy,29.0,7.0,31.0,102.0,2,5
Lady Macbeth,"Art House & International, Drama",88.0,193.0,71.0,6416.0,170,23
Lady on a Train,"Classics, Comedy, Drama, Mystery & Suspense",71.0,14.0,72.0,107.0,10,4
Lady Snowblood (Shurayukihime),"Art House & International, Drama, Mystery & Suspense",100.0,7.0,85.0,12416.0,7,0
Ladybugs,"Comedy, Kids & Family",12.0,17.0,42.0,18565.0,2,15
Ladyhawke,"Action & Adventure, Kids & Family, Science Fiction & Fantasy, Romance",67.0,24.0,74.0,53499.0,16,8
The Ladykillers,"Comedy, Drama",54.0,193.0,43.0,65678.0,105,88
Ladyworld,"Drama, Mystery & Suspense",52.0,21.0,29.0,24.0,11,10
Lagaan: Once Upon a Time in India,"Art House & International, Comedy, Drama, Musical & Performing Arts",95.0,60.0,93.0,19739.0,57,3
Lagerfeld Confidential,"Documentary, Special Interest",43.0,35.0,54.0,876.0,15,20
Laggies,Drama,65.0,116.0,50.0,8962.0,75,41
The Lair of the White Worm,"Art House & International, Horror",67.0,27.0,47.0,6242.0,18,9
Lake City,"Drama, Mystery & Suspense",12.0,26.0,34.0,3671.0,3,23
The Lake House,"Drama, Romance",35.0,156.0,73.0,429951.0,55,101
Lake Michigan Monster,"Action & Adventure, Comedy, Mystery & Suspense, Science Fiction & Fantasy",84.0,19.0,63.0,0.0,16,3
Lake of Fire,"Documentary, Special Interest",94.0,54.0,91.0,3085.0,51,3
Lake Placid,"Action & Adventure, Comedy, Horror, Mystery & Suspense",47.0,94.0,37.0,125844.0,44,50
Lake Tahoe,"Art House & International, Comedy, Drama",84.0,19.0,63.0,612.0,16,3
Lakeboat,"Art House & International, Comedy, Drama",83.0,42.0,61.0,938.0,35,7
Lamb,Drama,82.0,34.0,54.0,902.0,28,6
Lamb Of God's As The Palaces Burn,"Documentary, Musical & Performing Arts, Special Interest",81.0,16.0,88.0,187.0,13,3
Lambert & Stamp,"Documentary, Special Interest",89.0,74.0,52.0,650.0,66,8
Land Ho!,"Action & Adventure, Comedy",82.0,90.0,54.0,2108.0,75,16
Land of Mine (Under Sandet),"Art House & International, Drama",92.0,106.0,88.0,4964.0,97,9
Land of Silence and Darkness (Land des Schweigens und der Dunkelheit),"Art House & International, Documentary, Special Interest",83.0,6.0,89.0,1143.0,5,1
Land of the Dead,"Action & Adventure, Drama, Horror, Mystery & Suspense",74.0,179.0,51.0,137469.0,133,46
Land of the Pharaohs,"Action & Adventure, Classics, Drama",78.0,9.0,43.0,454.0,7,2
Landline,Comedy,74.0,129.0,64.0,2982.0,96,33
Lansdown,"Action & Adventure, Comedy, Drama, Mystery & Suspense",38.0,8.0,63.0,0.0,3,5
Lansky,"Drama, Mystery & Suspense",40.0,5.0,12.0,96.0,2,3
Lantana,"Drama, Mystery & Suspense",90.0,107.0,82.0,7483.0,96,11
Lara Croft - Tomb Raider,"Action & Adventure, Science Fiction & Fantasy",20.0,161.0,47.0,556247.0,33,128
Lara Croft Tomb Raider - The Cradle of Life,"Action & Adventure, Science Fiction & Fantasy",24.0,174.0,44.0,421004.0,42,132
The Laramie Project,Drama,92.0,13.0,80.0,7255.0,12,1
L'Argent,"Art House & International, Drama, Mystery & Suspense",97.0,29.0,82.0,2965.0,28,1
Larger Than Life,"Comedy, Kids & Family",11.0,19.0,29.0,7758.0,2,17
Heartbreaker (L'Arnacoeur),"Art House & International, Comedy, Romance",68.0,79.0,66.0,15561.0,54,25
Larry Crowne,"Comedy, Drama",37.0,202.0,41.0,32508.0,74,128
Larry the Cable Guy: Health Inspector,Comedy,5.0,39.0,52.0,49400.0,2,37
Lassie,"Action & Adventure, Kids & Family",93.0,70.0,64.0,48202.0,65,5
Lassie Come Home,"Action & Adventure, Classics, Drama, Kids & Family",94.0,16.0,75.0,6058.0,15,1
Lassiter,"Action & Adventure, Drama, Mystery & Suspense",71.0,7.0,31.0,305.0,5,2
Lasso,Horror,67.0,9.0,70.0,17.0,6,3
Last Action Hero,"Action & Adventure, Comedy, Science Fiction & Fantasy",38.0,48.0,47.0,196915.0,18,30
The Last Airbender,"Action & Adventure, Kids & Family, Science Fiction & Fantasy",5.0,191.0,30.0,322458.0,10,181
The Last Boy Scout,"Action & Adventure, Drama",47.0,36.0,68.0,60243.0,17,19
Last Call at the Oasis,Documentary,81.0,26.0,88.0,394.0,21,5
The Last Castle,"Action & Adventure, Drama, Mystery & Suspense",52.0,115.0,74.0,45872.0,60,55
Last Chance Harvey,"Drama, Romance",71.0,159.0,53.0,27795.0,113,46
Last Day of Summer,"Comedy, Drama",17.0,6.0,23.0,232.0,1,5
Last Days,"Drama, Musical & Performing Arts",58.0,121.0,50.0,22910.0,70,51
Last Days Here,"Documentary, Musical & Performing Arts, Special Interest",86.0,21.0,90.0,460.0,18,3
Last Days In The Desert,"Action & Adventure, Drama",76.0,71.0,45.0,4045.0,54,17
Last Days in Vietnam,"Documentary, Special Interest",95.0,62.0,84.0,5322.0,59,3
Last Days of Disco,"Art House & International, Comedy, Drama, Romance",73.0,60.0,66.0,6271.0,44,16
The Last Detail,"Classics, Comedy, Drama",89.0,36.0,87.0,7361.0,32,4
The Last Emperor,"Classics, Drama",89.0,72.0,88.0,39918.0,64,8
The Last Exorcism,"Horror, Mystery & Suspense",72.0,162.0,35.0,73372.0,117,45
Last Flag Flying,"Comedy, Drama",78.0,213.0,71.0,4211.0,166,47
The Last Flight of Noah's Ark,"Action & Adventure, Kids & Family",40.0,5.0,41.0,1507.0,2,3
Last Hijack,"Animation, Documentary, Special Interest",94.0,16.0,57.0,171.0,15,1
Last Holiday,"Classics, Comedy, Drama",100.0,8.0,79.0,415.0,8,0
Last Holiday,"Action & Adventure, Comedy, Drama",56.0,121.0,67.0,372990.0,68,53
The Last House on the Left,"Classics, Cult Movies, Horror",62.0,39.0,44.0,64.0,24,15
The Last Hurrah,"Classics, Documentary, Drama",86.0,14.0,82.0,780.0,12,2
The Last King of Scotland,Drama,87.0,185.0,89.0,258037.0,161,24
The Last Kiss,"Comedy, Drama, Romance",46.0,131.0,59.0,96836.0,60,71
Last Knights,Action & Adventure,16.0,31.0,46.0,3467.0,5,26
The Last Legion,"Action & Adventure, Classics, Drama",15.0,55.0,34.0,94771.0,8,47
Last Love,"Comedy, Drama",31.0,39.0,53.0,1050.0,12,27
Last Man Standing,"Action & Adventure, Drama, Mystery & Suspense",37.0,30.0,51.0,50085.0,11,19
Last Men in Aleppo,"Art House & International, Documentary",97.0,35.0,75.0,468.0,34,1
The Last Mogul (Life and Times of Lew Wasserman),"Documentary, Television",81.0,16.0,55.0,2503.0,13,3
The Last New Yorker,Drama,36.0,11.0,17.0,78.0,4,7
The Last of Sheila,"Action & Adventure, Classics, Drama, Mystery & Suspense",86.0,14.0,85.0,1458.0,12,2
Last of the Red Hot Lovers,Comedy,33.0,6.0,81.0,111.0,2,4
Last Ounce of Courage,Drama,0.0,16.0,69.0,7448.0,0,16
Last Passenger,"Action & Adventure, Mystery & Suspense",85.0,20.0,58.0,2541.0,17,3
The Last Picture Show,"Classics, Drama",100.0,57.0,90.0,14148.0,57,0
Last Rampage,Drama,64.0,11.0,49.0,125.0,7,4
The Last Samurai,"Action & Adventure, Drama",66.0,221.0,83.0,392184.0,146,75
Last Shift,"Horror, Mystery & Suspense",100.0,8.0,51.0,1128.0,8,0
The Last Sin Eater,Drama,21.0,38.0,72.0,7135.0,8,30
The Last Stand,"Action & Adventure, Mystery & Suspense",61.0,166.0,53.0,40428.0,102,64
The Last Station,Drama,71.0,148.0,67.0,20687.0,105,43
Last Summer in the Hamptons,"Art House & International, Comedy, Drama",64.0,14.0,47.0,142.0,9,5
Last Tango in Paris,"Art House & International, Drama, Romance",83.0,40.0,76.0,24564.0,33,7
The Last Temptation of Christ,Drama,81.0,58.0,84.0,35909.0,47,11
The Last Time I Saw Paris,"Classics, Drama, Romance",88.0,8.0,49.0,2734.0,7,1
Last Train from Gun Hill,"Classics, Western",83.0,6.0,80.0,1634.0,5,1
Last Train Home,"Art House & International, Documentary, Special Interest",100.0,54.0,87.0,5456.0,54,0
The Last Tycoon,"Drama, Romance",43.0,21.0,40.0,2996.0,9,12
The Last Unicorn,"Animation, Kids & Family, Science Fiction & Fantasy",71.0,21.0,86.0,54594.0,15,6
Last Vegas,Comedy,46.0,146.0,59.0,54025.0,67,79
The Last Voyage,"Action & Adventure, Classics, Drama",60.0,5.0,60.0,111.0,3,2
The Last Wave,"Art House & International, Drama, Mystery & Suspense",81.0,16.0,79.0,3422.0,13,3
Last Weekend,Comedy,38.0,21.0,35.0,274.0,8,13
The Last Winter,"Horror, Mystery & Suspense",76.0,51.0,34.0,5320.0,39,12
Last Year at Marienbad (L'année dernière à Marienbad),"Science Fiction & Fantasy, Special Interest",94.0,51.0,85.0,7332.0,48,3
